rep_id,period,amount,account_id,deal_id,revenue_type,contract_term_months,recognition_start_date
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2025-12,4081.84,14645904-d094-466e-bc85-455f233f64a1,bed5e774-224f-4358-a669-761ab74f27bd,new_logo,24,2025-12-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-01,4081.84,14645904-d094-466e-bc85-455f233f64a1,bed5e774-224f-4358-a669-761ab74f27bd,new_logo,24,2026-01-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-02,4081.84,14645904-d094-466e-bc85-455f233f64a1,bed5e774-224f-4358-a669-761ab74f27bd,new_logo,24,2026-02-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-03,4081.84,14645904-d094-466e-bc85-455f233f64a1,bed5e774-224f-4358-a669-761ab74f27bd,new_logo,24,2026-03-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-04,4081.84,14645904-d094-466e-bc85-455f233f64a1,bed5e774-224f-4358-a669-761ab74f27bd,new_logo,24,2026-04-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-05,4081.84,14645904-d094-466e-bc85-455f233f64a1,bed5e774-224f-4358-a669-761ab74f27bd,new_logo,24,2026-05-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-06,4081.84,14645904-d094-466e-bc85-455f233f64a1,bed5e774-224f-4358-a669-761ab74f27bd,new_logo,24,2026-06-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-07,4081.84,14645904-d094-466e-bc85-455f233f64a1,bed5e774-224f-4358-a669-761ab74f27bd,new_logo,24,2026-07-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-01,13306.77,2061aaad-27c4-47bf-85a4-4e537272af24,5ec6d261-fae6-4868-9a86-baf03e5fe721,new_logo,36,2026-01-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-02,13306.77,2061aaad-27c4-47bf-85a4-4e537272af24,5ec6d261-fae6-4868-9a86-baf03e5fe721,new_logo,36,2026-02-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-03,13306.77,2061aaad-27c4-47bf-85a4-4e537272af24,5ec6d261-fae6-4868-9a86-baf03e5fe721,new_logo,36,2026-03-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-04,13306.77,2061aaad-27c4-47bf-85a4-4e537272af24,5ec6d261-fae6-4868-9a86-baf03e5fe721,new_logo,36,2026-04-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-05,13306.77,2061aaad-27c4-47bf-85a4-4e537272af24,5ec6d261-fae6-4868-9a86-baf03e5fe721,new_logo,36,2026-05-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-06,13306.77,2061aaad-27c4-47bf-85a4-4e537272af24,5ec6d261-fae6-4868-9a86-baf03e5fe721,new_logo,36,2026-06-01
21f6019b-7c7e-480c-8cae-8b04a34eb58d,2026-07,13306.77,2061aaad-27c4-47bf-85a4-4e537272af24,5ec6d261-fae6-4868-9a86-baf03e5fe721,new_logo,36,2026-07-01
